date,id,title,url
107/04/19,173,2018臺美農業科學合作會議圓滿成功（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/173
107/04/22,174,雲林禽場確診禽流感案例，請業者發現禽隻異常死亡應主動通報（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/174
107/04/22,175,預告修正「動物運輸車輛及裝載箱籠清洗消毒措施」第7點,https://m.coa.gov.tw/Aigovinfo/Detail/175
107/04/22,176,雲林及屏東禽場確診禽流感案例，請業者配合防疫及監測措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/176
107/04/10,177,107年3月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/177
107/05/05,178,雲林鵝場確診禽流感案例，請業者落實軟硬體生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/178
107/05/09,179,107年4月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/179
107/05/10,180,攔截屠宰場禽流感病禽，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/180
107/05/16,181,北禽屠宰場攔截禽流感病禽，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/181
107/05/17,182,雲林禽場確診禽流感案例，依程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/182
107/05/24,183,雲林及臺南禽場確診禽流感案例，請業者持續加強場內生物安全工作（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/183
107/05/21,184,開辦國外輸入鳥類隔離檢疫一年 滿意度超過九成（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/184
107/06/02,185,彰化及雲林禽場確診禽流感案例，請業者落實軟硬體生物安全工作（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/185
107/05/09,186,107年4月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/186
107/06/09,188,臺南鴨場確診禽流感案例，請業者落實防疫，不可掉以輕心（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/188
107/06/18,189,擴大試辦農業保險，有效降低農民經營風險（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/189
107/06/24,190,雲林鴨場確診禽流感案例，請業者落實防疫（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/190
107/06/29,191,雲林鴨場確診禽流感案例，落實生物安全為防堵案例發生的首要工作（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/191
107/07/04,192,雲林火雞場確診禽流感案例，請業者加強防範（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/192
107/07/04,193,107年6月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/193
107/07/07,194,颱風將侵襲台灣，請業者做好防颱準備，落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/194
107/07/30,195,雲林禽場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/195
107/08/05,196,107年7月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/196
107/08/15,197,屏東雞場確診禽流感案例，請業者加強禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/197
107/08/26,198,災後救助從速從簡  協助農民復耕復養 農產品穩定供應  請消費者放心（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/198
107/08/26,199,"高雄市屠宰場攔截禽流感禽隻，
依標準作業程序執行防疫處置（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/199
107/08/28,200,雲林雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/200
107/09/03,201,農業保險理賠 彌補農友天災損失（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/201
107/09/03,202,農業保險理賠 彌補農友天災損失（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/202
107/09/05,203,雲林禽場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/203
107/09/09,204,107年8月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/204
107/09/10,205,公告修正「禁止未檢附健康證明書之家禽輸送至屠宰場之防疫措施」第四點及第三點附件一,https://m.coa.gov.tw/Aigovinfo/Detail/205
107/09/18,206,雲林種鵝場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/206
107/09/27,208,屏東丟棄死鴨確診禽流感 違法棄置者將受裁罰（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/208
107/10/05,209,禽場及屠宰場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/209
107/10/07,210,107年9月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/210
107/10/22,211,增加試辦農業保險品項，保障農民經營農業風險（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/211
107/10/23,212,雲林火雞場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/212
107/10/21,213,2018禽流感暨動物疾病防控國際研討會-加強我國參與國際防疫合作與經驗交流（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/213
107/11/05,214,107年10月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/214
107/11/10,215,中國漁船故障進高雄港維修，所載運之肉類及動植物食品已於船上封存，不得下船著陸（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/215
107/11/11,216,"「禽流感防控研究中心」揭牌啟用
肩負平日研究預判，戰時支援防疫任務（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/216
107/11/11,217,雲林火雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/217
107/11/12,218,天冷了！鬥陣來對抗禽流感、甩開新型A型流感！（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/218
107/11/20,219,預防新型A型流感 美食玩客林彥君與防疫醫師帶你共度防疫好食光（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/219
107/11/22,220,疾管署提升中國大陸江蘇省新型A型流感旅遊疫情建議至第二級警示（Alert）（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/220
107/11/24,221,雲林丟棄死鵝及鴨場確診禽流感 違法棄置將受裁罰（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/221
107/12/07,222,雲林2鴨場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/222
107/12/09,223,107年11月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/223
107/12/12,224,"動物傳染病防治條例第45條之1明日實施
旅客違規攜帶肉品入境最高裁罰100萬元（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/224
107/12/15,225,彰化雞場確診禽流感案例，請業者加強禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/225
107/12/18,226,桃園鵝場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/226
107/12/25,228,農委會：花蓮死豬確定未染非洲豬瘟  建議重罰造謠者 呼籲陸方循協議主動分享疫情資訊（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/228
107/12/29,229,雲林火雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/229
108/01/05,230,雲林鴨場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/230
108/01/08,231,氣候變化影響產蛋率，非媒體報導所稱有大量雞隻死亡（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/231
108/01/09,232,107年12月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/232
108/01/16,233,雲林鴨場確診禽流感案例，籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/233
108/01/16,234,口蹄疫儲備疫苗無空窗 加強消毒防範非洲豬瘟 確保畜牧產業永續發展（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/234
108/01/20,235,屏東鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/235
108/01/21,236,推動農業保險，協助農民因應氣候變遷，保障收入安全（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/236
108/01/21,237,推動農業保險，協助農民因應氣候變遷，保障收入安全（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/237
108/01/22,238,去年禽流感案例顯著減少  養禽業者需持續落實生物安全措施（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/238
108/01/25,239,新竹縣二處丟棄死雞確診禽流感 違法棄置者將受裁罰（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/239
108/01/28,240,持續推動釋迦保險試辦，保障農民收入（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/240
108/01/28,241,雲林雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/241
108/01/31,242,雲林火雞場確診禽流感案例，請業者重視禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/242
108/02/01,243,聯合醫院流感群聚疫情監測期滿，相關接觸者全數解除追蹤；另提升中國大陸湖南省新型A型流感旅遊疫情建議等級至第二級警示（Alert）（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/243
108/02/17,244,彰化雞場確診禽流感案例，依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/244
108/02/17,245,108年1月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/245
108/02/22,247,雲林雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/247
108/02/18,248,"311家農漁會信用部提供代收國民年金保險費、水電費等服務，計1.3億筆，金額5,015億元，便利民眾繳費（農業金融局）",https://m.coa.gov.tw/Aigovinfo/Detail/248
108/02/25,249,屏東土雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/249
108/02/26,250,雲林土雞場確診禽流感案例，呼籲業者切勿輕忽禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/250
108/02/24,251,專案農貸電話諮詢個案處理情形，統計截止日:108年2月21日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/251
108/03/04,252,寒假旅遊旺季，提醒民眾留意國際疫情做好自我保護（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/252
108/03/06,253,108年2月28日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/253
108/03/07,254,彰化雞場確診禽流感案例，鄰近禽場應提高警覺落實生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/254
108/03/07,255,108年1月底全體農漁會信用部逾期放款情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/255
108/03/14,256,"彰化芳苑雞場確診禽流感案例，
養禽場如有異常死亡應立即通報（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/256
108/03/10,257,桃園市龍潭區、楊梅區、平鎮區、觀音區及新屋區等5家農會（聯合共用中心第二批會員）3月11日順利轉入農漁會資訊共用系統（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/257
108/03/18,258,關渡公園丟棄死雞確診禽流感 違法棄置者將裁罰（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/258
108/03/19,259,930310流感疫情監測資料週報（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/259
108/03/21,260,未登記之農業研發產品  不可宣稱療效  以免違法（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/260
108/03/21,261,屠宰場及關渡公園確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/261
108/03/21,262,未登記之農業研發產品 不可宣稱療效 以免違法（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/262
108/03/24,263,雲林土雞場確診禽流感案例，呼籲業者建立禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/263
108/03/10,264,專案農貸電話諮詢個案處理情形，統計截止日:108年3月8日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/264
108/03/26,265,各港口、機場防（檢）疫全年無休，春節期間防疫無假期（衛生福利部疾病管制署）,https://m.coa.gov.tw/Aigovinfo/Detail/265
108/03/27,266,屠宰場確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/266
108/03/31,268,屠宰場確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/268
108/04/04,269,雲林土雞場確診禽流感案例，呼籲業者重視生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/269
108/04/10,270,108年3月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/270
108/04/10,271,屠宰場確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/271
108/04/14,272,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/272
108/07/20,275,"彰化鴨場確診禽流感案例，
呼籲業者加強清潔消毒共同維護產業發展（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/275
108/07/17,276,推動制定農業保險專法，穩定農民收入（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/276
108/07/17,277,行政院通過「農業保險法」草案，讓農民不再看天吃飯（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/277
108/07/17,278,雲林土雞場確診禽流感案例，籲請業者重視禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/278
108/07/17,279,推動制定農業保險專法，穩定農民收入（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/279
108/07/17,280,行政院通過「農業保險法」草案，讓農民不再看天吃飯（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/280
108/07/07,281,函轉金融監督管理委員會有關銀行辦理個人購屋貸款及消費性無擔保貸款遲延利息及違約金計收基礎處理原則，請配合辦理。（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/281
108/07/07,282,專案農貸電話諮詢個案處理情形，統計截止日:108年7月5日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/282
108/04/16,283,公告高雄屏東地區降水量參數養殖水產保險為108年度農委會補助養殖業者投保之養殖漁業天然災害保險商品（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/283
108/04/16,284,公告高雄屏東地區降水量參數養殖水產保險等三項保險商品之申請保險費補助受理期限（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/284
108/04/19,285,農委會協助產險公司推出國內首張無人機空拍勘損的香蕉植株保險（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/285
108/04/19,286,農委會協助產險公司推出國內首張無人機空拍勘損的香蕉植株保險（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/286
108/04/22,287,專案農貸電話諮詢個案處理情形，統計截止日:108年4月19日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/287
108/04/25,288,彰化土雞場確診禽流感案例，籲請業者重視禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/288
108/04/26,289,公告108年度木瓜(上半年)、文旦柚及蓮霧保險費補助申請受理期限（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/289
108/04/27,290,雲林鵝場確診禽流感案例，依標準作業程序完成防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/290
108/04/29,291,專案農貸電話諮詢個案處理情形，統計截止日:108年4月26日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/291
108/04/30,292,公告延長受理臺東縣釋迦收入保險投保及保險費補助申請至108年5月15日止（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/292
108/05/08,293,雲林土雞場確診禽流感案例， 呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/293
108/05/13,294,專案農貸電話諮詢個案處理情形，統計截止日:108年5月10日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/294
108/05/18,295,屏東蛋鴨場確診禽流感案例， 籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/295
108/05/20,296,專案農貸電話諮詢個案處理情形，統計截止日:108年5月17日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/296
108/05/20,297,屠宰場與來源場確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/297
108/05/21,298,公告延長受理臺灣產物二項降水量參數養殖水產保險商品之申請保險費補助期限至108年5月31日止（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/298
108/05/23,299,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/299
108/05/24,300,雲林鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/300
108/05/27,301,專案農貸電話諮詢個案處理情形，統計截止日:108年5月24日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/301
108/05/27,302,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/302
108/05/29,303,公告延長蓮霧保險費補助申請之受理期限至108年6月14日止（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/303
108/06/11,304,108年5月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/304
108/06/13,305,雲林土雞場確診禽流感案例，呼籲業者重視禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/305
108/06/17,306,專案農貸電話諮詢個案處理情形，統計截止日:108年6月14日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/306
108/06/20,307,「農業保險宣導推廣教育訓練」課程即將開跑囉!（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/307
108/06/22,308,彰化土雞場確診禽流感案例， 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/308
108/06/24,309,專案農貸電話諮詢個案處理情形，統計截止日:108年6月21日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/309
108/06/28,310,雲林彰化土雞及棄置鵝回溯場確診禽流感案例， 呼籲業者重視禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/310
108/06/29,311,彰化土雞場確診禽流感案例， 籲請業者重視禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/311
108/07/01,312,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/312
108/07/01,313,口蹄疫拔針滿一年， 台灣邁向不施打疫苗非疫區，國產養豬業亮起來（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/313
108/07/03,314,108年6月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/314
108/07/04,315,彰化土雞場確診禽流感案例，請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/315
108/07/04,316,108年5月底全體農漁會信用部逾期放款情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/316
108/07/08,317,雲林鴨場及火雞場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/317
108/07/24,318,"彰化蛋中雞場確診禽流感案例，
籲請業者加強場區清潔消毒（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/318
108/07/21,319,新北市板橋區、新北市新莊區、宜蘭縣冬山鄉、臺中市大里區及南投縣草屯鎮等5家農會（板橋共用中心會員）7月22日順利轉入農漁會資訊共用系統（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/319
108/07/31,320,雲林土雞場確診禽流感案例，籲請業者加強場區清潔消毒（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/320
108/07/24,321,公告108年度「國泰產物番石榴農作物保險(颱風風速及降雨量參數型)」為農產業保險商品（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/321
108/08/05,322,108年7月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/322
108/08/11,323,專案農貸電話諮詢個案處理情形，統計截止日:108年8月9日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/323
108/07/28,324,專案農貸電話諮詢個案處理情形，統計截止日:108年7月26日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/324
108/08/12,325,彰化土雞場確診禽流感案例，籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/325
108/08/16,326,雲林鵝場確診禽流感案例，籲請業者配合防疫監測措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/326
108/08/19,327,專案農貸電話諮詢個案處理情形，統計截止日:108年8月16日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/327
108/08/22,328,雲林雞場確診禽流感案例，籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/328
108/08/25,329,專案農貸電話諮詢個案處理情形，統計截止日:108年8月23日（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/329
108/08/26,330,彰化鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/330
108/08/31,331,"嘉義鵪鶉場確診禽流感案例，
籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/331
108/09/15,332,我國首度檢出H5N5高病原性禽流感病毒，初步認定病毒尚未擴散，籲請業者配合防疫監控措施,https://m.coa.gov.tw/Aigovinfo/Detail/332
108/10/20,333,屠宰場確診禽流感案例 依標準作業程序執行防疫處置（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/333
108/10/03,334,雲林及屏東雞場確診禽流感案例， 呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/334
108/09/21,335,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/335
108/09/19,336,彰化自家飼養家禽確診禽流感案例， 籲請落實飼養場所生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/336
108/09/16,337,雲林雞場確診禽流感案例，籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/337
108/09/13,338,雲林鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/338
108/09/11,339,高雄鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/339
108/09/08,340,雲林及屏東鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/340
108/09/04,341,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/341
108/10/25,342,雲林鴨場確診禽流感案例，籲請業者配合防疫監控措施（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/342
108/11/11,343,彰化鴨場確診禽流感案例，籲請業者配合防疫監控措施,https://m.coa.gov.tw/Aigovinfo/Detail/343
108/10/31,344,雲林土雞場確診禽流感案例，呼籲業者落實禽場生物安全措施,https://m.coa.gov.tw/Aigovinfo/Detail/344
108/10/29,345,嘉義土雞場確診禽流感案例， 呼籲業者落實禽場生物安全措施,https://m.coa.gov.tw/Aigovinfo/Detail/345
108/11/20,346,雲林鴨場確診禽流感案例，呼籲業者落實禽場生物安全措施,https://m.coa.gov.tw/Aigovinfo/Detail/346
108/11/15,347,雲林雞場確診禽流感案例，籲請業者落實禽場生物安全,https://m.coa.gov.tw/Aigovinfo/Detail/347
108/12/01,348,彰化雲林禽場確診禽流感案例， 籲請業者落實禽場生物安全,https://m.coa.gov.tw/Aigovinfo/Detail/348
109/03/22,394,臺南1火雞場確診禽流感案例，籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/394
109/03/04,400,109年2月29日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/400
109/03/02,401,農委會持續輔導鵪鶉產銷，積極規劃納入家禽品項（行政院農業委員會）,https://m.coa.gov.tw/Aigovinfo/Detail/401
109/03/27,402,"臺南1肉鵝場確診禽流感案例，
籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/402
109/04/08,403,"臺南2火雞場確診禽流感案例，
防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/403
109/04/12,404,"雲林1火雞場確診禽流感案例，
防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/404
109/04/14,405,109年3月31日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/405
109/04/15,406,"臺南1蛋雞場確診禽流感案例，
防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/406
109/04/24,407,"屏東1黑羽土雞場確診禽流感案例，
防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/407
109/04/29,408,"雲林1紅羽土雞場確診禽流感案例，
防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）",https://m.coa.gov.tw/Aigovinfo/Detail/408
109/05/12,409,109年4月30日農業保險投保情形（農業金融局）,https://m.coa.gov.tw/Aigovinfo/Detail/409
109/05/24,410,雲林1黑羽土雞場確診禽流感案例，防檢局籲請業者落實禽場生物安全（動植物防疫檢疫局）,https://m.coa.gov.tw/Aigovinfo/Detail/410
